release,previous_release,release_date,previous_release_date,release_kind,area_category,change_type,weighted_churn_points,raw_insertions,raw_deletions,raw_churn,files_changed,commits,top_paths
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Identity / Auth,Refactor / Cleanup,268.984,111.434,157.55,268.984,7,70,codex-rs/login/src/login_with_chatgpt.py (890); codex-rs/login/src/server.rs (457); codex-rs/login/src/assets/success.html (198); codex-rs/login/src/lib.rs (181); codex-rs/login/src/pkce.rs (27)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Identity / Auth,Docs / Tests,1.611,0.667,0.943,1.611,7,70,codex-rs/login/src/login_with_chatgpt.py (890); codex-rs/login/src/server.rs (457); codex-rs/login/src/assets/success.html (198); codex-rs/login/src/lib.rs (181); codex-rs/login/src/pkce.rs (27)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Identity / Auth,Feature,1508.405,624.899,883.507,1508.405,7,70,codex-rs/login/src/login_with_chatgpt.py (890); codex-rs/login/src/server.rs (457); codex-rs/login/src/assets/success.html (198); codex-rs/login/src/lib.rs (181); codex-rs/login/src/pkce.rs (27)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Packaging / Release / Install,Build / Release,166.0,162.0,4.0,166.0,4,70,codex-cli/package-lock.json (119); codex-cli/bin/codex.js (39); codex-cli/package.json (6); .github/workflows/rust-release.yml (2)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,CI / Build / Dependencies,Build / Release,128.28,223.329,20.249,243.578,10,70,codex-rs/Cargo.lock (232); .github/workflows/rust-ci.yml (115); .github/ISSUE_TEMPLATE/4-feature-request.yml (31); .github/actions/codex/bun.lock (10); .github/pull_request_template.md (6)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,CI / Build / Dependencies,Feature,85.828,149.422,13.548,162.969,10,70,codex-rs/Cargo.lock (232); .github/workflows/rust-ci.yml (115); .github/ISSUE_TEMPLATE/4-feature-request.yml (31); .github/actions/codex/bun.lock (10); .github/pull_request_template.md (6)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,CI / Build / Dependencies,Security / Policy,1.107,1.928,0.175,2.103,10,70,codex-rs/Cargo.lock (232); .github/workflows/rust-ci.yml (115); .github/ISSUE_TEMPLATE/4-feature-request.yml (31); .github/actions/codex/bun.lock (10); .github/pull_request_template.md (6)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,CI / Build / Dependencies,Bug Fix,0.185,0.321,0.029,0.35,10,70,codex-rs/Cargo.lock (232); .github/workflows/rust-ci.yml (115); .github/ISSUE_TEMPLATE/4-feature-request.yml (31); .github/actions/codex/bun.lock (10); .github/pull_request_template.md (6)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Docs / Examples,Feature,13.0,9.0,4.0,13.0,1,70,README.md (13)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Tests / Fixtures,Feature,2513.947,27539.251,326.101,27865.353,43,70,codex-rs/tui/tests/fixtures/binary-size-log.jsonl (24109); codex-rs/tui/tests/fixtures/oss-story.jsonl (8041); codex-rs/mcp-server/tests/codex_message_processor_flow.rs (376); codex-rs/tui/tests/fixtures/ideal-binary-response.txt (298); codex-rs/exec/tests/sandbox.rs (219)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Tests / Fixtures,Bug Fix,65.567,718.262,8.505,726.767,43,70,codex-rs/tui/tests/fixtures/binary-size-log.jsonl (24109); codex-rs/tui/tests/fixtures/oss-story.jsonl (8041); codex-rs/mcp-server/tests/codex_message_processor_flow.rs (376); codex-rs/tui/tests/fixtures/ideal-binary-response.txt (298); codex-rs/exec/tests/sandbox.rs (219)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Tests / Fixtures,Refactor / Cleanup,38.969,426.892,5.055,431.947,43,70,codex-rs/tui/tests/fixtures/binary-size-log.jsonl (24109); codex-rs/tui/tests/fixtures/oss-story.jsonl (8041); codex-rs/mcp-server/tests/codex_message_processor_flow.rs (376); codex-rs/tui/tests/fixtures/ideal-binary-response.txt (298); codex-rs/exec/tests/sandbox.rs (219)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Tests / Fixtures,Docs / Tests,385.981,4228.26,50.068,4278.328,43,70,codex-rs/tui/tests/fixtures/binary-size-log.jsonl (24109); codex-rs/tui/tests/fixtures/oss-story.jsonl (8041); codex-rs/mcp-server/tests/codex_message_processor_flow.rs (376); codex-rs/tui/tests/fixtures/ideal-binary-response.txt (298); codex-rs/exec/tests/sandbox.rs (219)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Tests / Fixtures,Security / Policy,79.176,867.335,10.27,877.606,43,70,codex-rs/tui/tests/fixtures/binary-size-log.jsonl (24109); codex-rs/tui/tests/fixtures/oss-story.jsonl (8041); codex-rs/mcp-server/tests/codex_message_processor_flow.rs (376); codex-rs/tui/tests/fixtures/ideal-binary-response.txt (298); codex-rs/exec/tests/sandbox.rs (219)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Other,Feature,20.553,18.543,2.011,20.553,8,70,package-lock.json (33); codex-rs/arg0/src/lib.rs (28); AGENTS.md (20); codex-rs/ollama/src/client.rs (3); codex-rs/chatgpt/src/chatgpt_client.rs (3)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Other,Docs / Tests,11.745,10.596,1.149,11.745,8,70,package-lock.json (33); codex-rs/arg0/src/lib.rs (28); AGENTS.md (20); codex-rs/ollama/src/client.rs (3); codex-rs/chatgpt/src/chatgpt_client.rs (3)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Other,Security / Policy,27.404,24.723,2.681,27.404,8,70,package-lock.json (33); codex-rs/arg0/src/lib.rs (28); AGENTS.md (20); codex-rs/ollama/src/client.rs (3); codex-rs/chatgpt/src/chatgpt_client.rs (3)
rust-v0.22.0,rust-v0.21.0,2025-08-15T10:21:00-07:00,2025-08-11T21:32:08-07:00,stable-rollup,Other,Build / Release,32.298,29.138,3.16,32.298,8,70,package-lock.json (33); codex-rs/arg0/src/lib.rs (28); AGENTS.md (20); codex-rs/ollama/src/client.rs (3); codex-rs/chatgpt/src/chatgpt_client.rs (3)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Core Runtime,Bug Fix,232.2,170.439,61.76,232.2,25,58,codex-rs/core/src/git_info.rs (536); codex-rs/core/src/parse_command.rs (269); codex-rs/core/src/codex.rs (174); codex-rs/core/src/client_common.rs (60); codex-rs/core/src/chat_completions.rs (60)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Core Runtime,Security / Policy,7.063,5.184,1.879,7.063,25,58,codex-rs/core/src/git_info.rs (536); codex-rs/core/src/parse_command.rs (269); codex-rs/core/src/codex.rs (174); codex-rs/core/src/client_common.rs (60); codex-rs/core/src/chat_completions.rs (60)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Core Runtime,Feature,1181.305,867.102,314.203,1181.305,25,58,codex-rs/core/src/git_info.rs (536); codex-rs/core/src/parse_command.rs (269); codex-rs/core/src/codex.rs (174); codex-rs/core/src/client_common.rs (60); codex-rs/core/src/chat_completions.rs (60)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Core Runtime,Refactor / Cleanup,34.433,25.274,9.158,34.433,25,58,codex-rs/core/src/git_info.rs (536); codex-rs/core/src/parse_command.rs (269); codex-rs/core/src/codex.rs (174); codex-rs/core/src/client_common.rs (60); codex-rs/core/src/chat_completions.rs (60)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,TUI / CLI UX,Feature,1365.924,1047.508,318.416,1365.924,37,58,codex-rs/tui/src/bottom_pane/list_selection_view.rs (250); codex-rs/tui/src/history_cell.rs (199); codex-rs/tui/src/app.rs (165); codex-rs/tui/src/onboarding/auth.rs (163); codex-rs/tui/src/bottom_pane/textarea.rs (160)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,TUI / CLI UX,Bug Fix,281.798,216.107,65.691,281.798,37,58,codex-rs/tui/src/bottom_pane/list_selection_view.rs (250); codex-rs/tui/src/history_cell.rs (199); codex-rs/tui/src/app.rs (165); codex-rs/tui/src/onboarding/auth.rs (163); codex-rs/tui/src/bottom_pane/textarea.rs (160)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,TUI / CLI UX,Refactor / Cleanup,25.278,19.385,5.893,25.278,37,58,codex-rs/tui/src/bottom_pane/list_selection_view.rs (250); codex-rs/tui/src/history_cell.rs (199); codex-rs/tui/src/app.rs (165); codex-rs/tui/src/onboarding/auth.rs (163); codex-rs/tui/src/bottom_pane/textarea.rs (160)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Feature,574.936,131.306,443.63,574.936,17,58,codex-rs/mcp-server/src/mcp_protocol.rs (1054); codex-rs/mcp-server/src/codex_message_processor.rs (267); codex-rs/mcp-types/src/lib.rs (250); codex-rs/{mcp-server/src/wire_format.rs => protocol/src/mcp_protocol.rs} (137); codex-rs/mcp-server/src/tool_handlers/create_conversation.rs (127)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Refactor / Cleanup,1574.74,359.646,1215.094,1574.74,17,58,codex-rs/mcp-server/src/mcp_protocol.rs (1054); codex-rs/mcp-server/src/codex_message_processor.rs (267); codex-rs/mcp-types/src/lib.rs (250); codex-rs/{mcp-server/src/wire_format.rs => protocol/src/mcp_protocol.rs} (137); codex-rs/mcp-server/src/tool_handlers/create_conversation.rs (127)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Bug Fix,120.834,27.597,93.237,120.834,17,58,codex-rs/mcp-server/src/mcp_protocol.rs (1054); codex-rs/mcp-server/src/codex_message_processor.rs (267); codex-rs/mcp-types/src/lib.rs (250); codex-rs/{mcp-server/src/wire_format.rs => protocol/src/mcp_protocol.rs} (137); codex-rs/mcp-server/src/tool_handlers/create_conversation.rs (127)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Reliability / Performance,19.489,4.451,15.038,19.489,17,58,codex-rs/mcp-server/src/mcp_protocol.rs (1054); codex-rs/mcp-server/src/codex_message_processor.rs (267); codex-rs/mcp-types/src/lib.rs (250); codex-rs/{mcp-server/src/wire_format.rs => protocol/src/mcp_protocol.rs} (137); codex-rs/mcp-server/src/tool_handlers/create_conversation.rs (127)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Sandbox / Permissions / Security,Feature,97.0,73.485,23.515,97.0,5,58,codex-rs/common/src/approval_presets.rs (46); codex-rs/execpolicy/src/policy.rs (20); codex-rs/execpolicy/src/execv_checker.rs (19); codex-rs/execpolicy/src/sed_command.rs (12); codex-rs/common/src/sandbox_mode_cli_arg.rs (2)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Sandbox / Permissions / Security,Refactor / Cleanup,2.0,1.515,0.485,2.0,5,58,codex-rs/common/src/approval_presets.rs (46); codex-rs/execpolicy/src/policy.rs (20); codex-rs/execpolicy/src/execv_checker.rs (19); codex-rs/execpolicy/src/sed_command.rs (12); codex-rs/common/src/sandbox_mode_cli_arg.rs (2)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Patch / Editing,Feature,36.0,18.0,18.0,36.0,1,58,codex-rs/apply-patch/src/lib.rs (36)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Identity / Auth,Security / Policy,17.484,11.025,6.459,17.484,3,58,codex-rs/login/src/server.rs (387); codex-rs/login/src/lib.rs (76); codex-rs/login/src/token_data.rs (8)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Identity / Auth,Feature,84.769,53.453,31.316,84.769,3,58,codex-rs/login/src/server.rs (387); codex-rs/login/src/lib.rs (76); codex-rs/login/src/token_data.rs (8)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Identity / Auth,Refactor / Cleanup,122.916,77.507,45.408,122.916,3,58,codex-rs/login/src/server.rs (387); codex-rs/login/src/lib.rs (76); codex-rs/login/src/token_data.rs (8)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Identity / Auth,Bug Fix,183.844,115.927,67.917,183.844,3,58,codex-rs/login/src/server.rs (387); codex-rs/login/src/lib.rs (76); codex-rs/login/src/token_data.rs (8)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Identity / Auth,Reliability / Performance,61.988,39.088,22.9,61.988,3,58,codex-rs/login/src/server.rs (387); codex-rs/login/src/lib.rs (76); codex-rs/login/src/token_data.rs (8)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Packaging / Release / Install,Feature,2.0,1.364,0.636,2.0,1,58,.github/workflows/rust-release.yml (22)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Packaging / Release / Install,Build / Release,20.0,13.636,6.364,20.0,1,58,.github/workflows/rust-release.yml (22)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,CI / Build / Dependencies,Build / Release,40.0,53.292,15.047,68.339,18,58,codex-rs/Cargo.lock (107); codex-rs/protocol/Cargo.toml (24); .github/workflows/rust-ci.yml (24); codex-rs/protocol-ts/Cargo.toml (21); .github/actions/codex/bun.lock (6)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,CI / Build / Dependencies,Feature,49.2,65.549,18.508,84.056,18,58,codex-rs/Cargo.lock (107); codex-rs/protocol/Cargo.toml (24); .github/workflows/rust-ci.yml (24); codex-rs/protocol-ts/Cargo.toml (21); .github/actions/codex/bun.lock (6)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,CI / Build / Dependencies,Refactor / Cleanup,9.4,12.524,3.536,16.06,18,58,codex-rs/Cargo.lock (107); codex-rs/protocol/Cargo.toml (24); .github/workflows/rust-ci.yml (24); codex-rs/protocol-ts/Cargo.toml (21); .github/actions/codex/bun.lock (6)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,CI / Build / Dependencies,Bug Fix,29.0,38.636,10.909,49.545,18,58,codex-rs/Cargo.lock (107); codex-rs/protocol/Cargo.toml (24); .github/workflows/rust-ci.yml (24); codex-rs/protocol-ts/Cargo.toml (21); .github/actions/codex/bun.lock (6)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Docs / Examples,Feature,30.0,30.0,0.0,30.0,2,58,README.md (30); codex-rs/protocol/README.md (7)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Docs / Examples,Bug Fix,7.0,7.0,0.0,7.0,2,58,README.md (30); codex-rs/protocol/README.md (7)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tests / Fixtures,Bug Fix,38.502,36.269,18.889,55.158,14,58,codex-rs/core/tests/prompt_caching.rs (231); codex-rs/core/tests/client.rs (206); codex-rs/mcp-server/tests/common/mcp_process.rs (184); codex-rs/mcp-server/tests/send_message.rs (155); codex-rs/mcp-server/tests/interrupt.rs (155)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tests / Fixtures,Feature,242.274,228.225,118.861,347.086,14,58,codex-rs/core/tests/prompt_caching.rs (231); codex-rs/core/tests/client.rs (206); codex-rs/mcp-server/tests/common/mcp_process.rs (184); codex-rs/mcp-server/tests/send_message.rs (155); codex-rs/mcp-server/tests/interrupt.rs (155)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tests / Fixtures,Refactor / Cleanup,435.438,410.188,213.628,623.816,14,58,codex-rs/core/tests/prompt_caching.rs (231); codex-rs/core/tests/client.rs (206); codex-rs/mcp-server/tests/common/mcp_process.rs (184); codex-rs/mcp-server/tests/send_message.rs (155); codex-rs/mcp-server/tests/interrupt.rs (155)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tests / Fixtures,Reliability / Performance,1.31,1.234,0.642,1.876,14,58,codex-rs/core/tests/prompt_caching.rs (231); codex-rs/core/tests/client.rs (206); codex-rs/mcp-server/tests/common/mcp_process.rs (184); codex-rs/mcp-server/tests/send_message.rs (155); codex-rs/mcp-server/tests/interrupt.rs (155)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Tests / Fixtures,Docs / Tests,73.337,69.084,35.979,105.064,14,58,codex-rs/core/tests/prompt_caching.rs (231); codex-rs/core/tests/client.rs (206); codex-rs/mcp-server/tests/common/mcp_process.rs (184); codex-rs/mcp-server/tests/send_message.rs (155); codex-rs/mcp-server/tests/interrupt.rs (155)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Other,Feature,383.83,315.745,68.085,383.83,15,58,codex-rs/protocol-ts/src/lib.rs (107); codex-rs/{core => protocol}/src/protocol.rs (101); codex-rs/common/src/model_presets.rs (54); .vscode/launch.json (36); package-lock.json (33)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Other,Docs / Tests,9.596,7.894,1.702,9.596,15,58,codex-rs/protocol-ts/src/lib.rs (107); codex-rs/{core => protocol}/src/protocol.rs (101); codex-rs/common/src/model_presets.rs (54); .vscode/launch.json (36); package-lock.json (33)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Other,Bug Fix,17.992,14.801,3.191,17.992,15,58,codex-rs/protocol-ts/src/lib.rs (107); codex-rs/{core => protocol}/src/protocol.rs (101); codex-rs/common/src/model_presets.rs (54); .vscode/launch.json (36); package-lock.json (33)
rust-v0.23.0,rust-v0.22.0,2025-08-19T22:36:20-07:00,2025-08-15T10:21:00-07:00,stable-rollup,Other,Refactor / Cleanup,39.582,32.561,7.021,39.582,15,58,codex-rs/protocol-ts/src/lib.rs (107); codex-rs/{core => protocol}/src/protocol.rs (101); codex-rs/common/src/model_presets.rs (54); .vscode/launch.json (36); package-lock.json (33)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Core Runtime,Feature,2936.895,2581.807,355.088,2936.895,32,57,codex-rs/core/src/exec_command/session_manager.rs (677); codex-rs/core/src/codex.rs (673); codex-rs/core/src/project_doc.rs (223); codex-rs/core/src/config.rs (211); codex-rs/core/src/shell.rs (205)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Core Runtime,Refactor / Cleanup,88.911,78.161,10.75,88.911,32,57,codex-rs/core/src/exec_command/session_manager.rs (677); codex-rs/core/src/codex.rs (673); codex-rs/core/src/project_doc.rs (223); codex-rs/core/src/config.rs (211); codex-rs/core/src/shell.rs (205)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Core Runtime,Bug Fix,157.959,138.86,19.098,157.959,32,57,codex-rs/core/src/exec_command/session_manager.rs (677); codex-rs/core/src/codex.rs (673); codex-rs/core/src/project_doc.rs (223); codex-rs/core/src/config.rs (211); codex-rs/core/src/shell.rs (205)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Core Runtime,Docs / Tests,83.236,73.172,10.064,83.236,32,57,codex-rs/core/src/exec_command/session_manager.rs (677); codex-rs/core/src/codex.rs (673); codex-rs/core/src/project_doc.rs (223); codex-rs/core/src/config.rs (211); codex-rs/core/src/shell.rs (205)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Feature,3872.793,2693.622,1179.171,3872.793,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Bug Fix,221.063,153.755,67.308,221.063,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Build / Release,144.863,100.756,44.107,144.863,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Refactor / Cleanup,1539.069,1070.46,468.609,1539.069,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Security / Policy,1.675,1.165,0.51,1.675,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,TUI / CLI UX,Docs / Tests,7.536,5.242,2.295,7.536,44,57,codex-rs/tui/src/app.rs (926); codex-rs/tui/src/bottom_pane/chat_composer.rs (668); codex-rs/tui/src/tui.rs (456); codex-rs/tui/src/chatwidget.rs (406); codex-rs/tui/src/history_cell.rs (377)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Feature,468.819,358.591,110.228,468.819,12,57,codex-rs/core/src/openai_tools.rs (228); codex-rs/core/src/tool_apply_patch.rs (145); codex-rs/mcp-server/src/codex_message_processor.rs (139); codex-rs/protocol/src/mcp_protocol.rs (90); codex-rs/mcp-server/src/lib.rs (29)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Refactor / Cleanup,6.325,4.838,1.487,6.325,12,57,codex-rs/core/src/openai_tools.rs (228); codex-rs/core/src/tool_apply_patch.rs (145); codex-rs/mcp-server/src/codex_message_processor.rs (139); codex-rs/protocol/src/mcp_protocol.rs (90); codex-rs/mcp-server/src/lib.rs (29)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Tools / MCP / Plugins / Skills,Security / Policy,196.856,150.572,46.285,196.856,12,57,codex-rs/core/src/openai_tools.rs (228); codex-rs/core/src/tool_apply_patch.rs (145); codex-rs/mcp-server/src/codex_message_processor.rs (139); codex-rs/protocol/src/mcp_protocol.rs (90); codex-rs/mcp-server/src/lib.rs (29)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Sandbox / Permissions / Security,Feature,6.0,3.0,3.0,6.0,1,57,codex-rs/common/src/approval_presets.rs (6)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Patch / Editing,Feature,69.0,56.222,12.778,69.0,2,57,codex-rs/apply-patch/apply_patch_tool_instructions.md (69); codex-rs/apply-patch/src/lib.rs (39)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Patch / Editing,Bug Fix,39.0,31.778,7.222,39.0,2,57,codex-rs/apply-patch/apply_patch_tool_instructions.md (69); codex-rs/apply-patch/src/lib.rs (39)
rust-v0.0.2508241142,rust-v0.23.0,2025-08-24T11:42:11-07:00,2025-08-19T22:36:20-07:00,stable-rollup,Identity / Auth,Feature,131.0,123.585,7.415,131.0,4,57,codex-rs/login/src/auth_manager.rs (129); codex-rs/login/src/token_data.rs (17); codex-rs/login/src/lib.rs (12); codex-rs/login/Cargo.toml (1)
